[[21,34,23,30,28,35,41,30],[41,40,16,40,26,19,39,1],[4,23,38,37,22,41,5,20],[40,33,35,19,35,27,18,5],[41,33,11,39,4,0,8,31],[36,33,26,31,31,15,29,28],[7,36,25,32,5,3,21,4],[3,27,16,20,17,38,30,1],[22,18,34,39,12,34,32,13],[6,10,18,18,22,2,17,0],[29,36,26,25,35,17,2,0],[16,39,28,26,19,25,29,16],[32,20,15,37,1,38,27,24],[21,2,19,3,6,34,27,24],[15,21,36,37,28,22,31,6],[40,17,9,29,4,14,32,24],[37,1,20,23,0,33,5,25],[2,15,23,30,38,3,6,24]]
[[9,17,27,4,23,17,21,25],[28,4,35,38,0,2,39,36],[24,17,2,30,28,38,3,38],[29,40,32,29,26,23,23,14],[22,27,35,33,39,10,12,30],[21,20,31,20,24,28,20,28],[0,1,27,18,37,18,19,31],[7,20,27,15,6,41,34,25],[40,29,4,3,37,16,6,34],[21,41,36,15,18,19,1,31],[26,17,6,32,0,1,35,18],[2,0,26,33,39,39,5,37],[4,29,3,16,15,40,31,25],[13,23,37,16,8,22,30,3],[34,34,36,16,26,30,5,41],[24,2,35,19,5,33,5,22],[15,38,19,33,24,6,41,11],[25,21,40,32,22,32,36,1]]
[[37,35,21,24,2,2,6,37],[25,30,15,26,21,34,30,20],[39,16,8,11,25,34,41,0],[5,38,36,22,15,31,29,20],[40,0,5,19,32,28,22,36],[35,6,3,5,38,23,0,34],[18,13,2,1,26,36,27,33],[31,5,23,29,31,29,40,28],[26,1,19,27,1,31,29,20],[4,35,18,24,32,33,15,24],[36,28,16,4,16,30,21,28],[17,17,39,25,6,23,33,7],[17,41,41,22,33,18,37,27],[30,39,4,34,24,9,27,40],[17,23,35,40,4,14,0,16],[3,15,20,19,22,19,26,3],[41,3,25,38,38,32,21,6],[37,39,2,10,32,12,18,1]]
[[5,39,40,0,16,25,37,2],[41,20,24,31,6,40,36,21],[3,29,38,22,0,40,33,41],[20,25,18,17,24,39,7,40],[26,21,5,32,23,30,28,17],[35,2,1,0,9,6,24,18],[3,18,31,32,22,26,19,21],[4,31,1,41,27,28,25,19],[34,37,28,16,36,37,15,20],[35,19,23,29,31,16,14,34],[4,15,35,29,38,32,1,27],[22,17,11,19,15,17,13,27],[39,6,30,32,36,5,30,3],[8,33,23,20,2,41,38,4],[33,22,28,4,18,34,6,29],[39,15,26,26,37,3,38,5],[27,12,34,23,36,2,1,30],[33,35,25,10,0,16,21,24]]
[[3,37,21,11,34,24,41,21],[4,5,22,37,30,5,13,35],[38,15,18,30,7,31,24,20],[15,34,1,26,39,22,29,41],[36,3,36,33,38,39,17,29],[26,35,27,33,4,9,4,29],[39,22,16,18,18,16,23,22],[31,36,31,6,35,40,34,40],[20,17,17,8,19,38,31,15],[2,20,28,28,21,20,0,37],[41,19,25,5,5,32,27,26],[14,4,2,12,33,2,17,35],[0,34,37,1,18,16,16,41],[24,28,30,6,24,23,40,33],[1,28,29,6,30,6,25,32],[3,2,27,26,27,40,1,0],[32,23,25,10,23,19,21,39],[36,25,3,32,38,19,15,0]]
[[34,32,5,29,20,25,1,32],[2,17,33,0,19,22,19,38],[40,30,0,3,33,9,41,4],[6,36,4,35,34,28,26,27],[33,36,18,31,31,20,41,4],[23,2,29,2,29,27,28,4],[29,35,3,21,16,15,15,6],[17,24,20,40,25,41,22,39],[0,26,2,5,30,39,7,3],[14,26,12,18,37,0,21,22],[23,24,1,37,24,28,34,8],[30,17,35,6,21,3,18,10],[27,28,25,19,40,13,15,31],[37,38,19,1,26,17,38,23],[36,5,15,1,36,11,21,41],[34,20,33,38,16,16,30,40],[39,31,39,5,23,35,32,24],[16,32,22,6,25,37,18,27]]
[[2,32,38,32,27,20,24,0],[4,19,19,30,22,34,15,21],[17,27,6,27,4,17,15,26],[30,16,3,23,33,28,24,5],[27,36,17,38,18,25,40,28],[3,22,4,39,20,18,6,0],[0,2,2,34,4,41,26,39],[37,17,37,5,33,35,31,30],[22,35,7,12,23,5,34,29],[16,40,6,33,26,21,39,21],[24,1,41,22,16,36,23,2],[5,28,18,16,37,35,1,10],[13,20,25,28,11,26,19,39],[25,29,8,6,15,0,40,32],[3,20,1,35,19,34,29,41],[38,14,23,9,24,31,37,41],[3,21,18,30,40,31,31,33],[38,29,32,36,36,25,15,1]]
[[19,41,35,19,35,22,37,33],[25,36,16,17,31,39,17,2],[33,4,38,21,24,3,4,16],[23,6,3,16,6,26,12,31],[17,27,26,15,8,37,27,32],[34,41,31,27,39,20,6,34],[38,26,40,3,28,30,22,5],[17,2,41,21,24,39,18,5],[33,15,27,31,24,0,5,2],[3,20,16,40,32,28,15,35],[29,21,24,32,22,11,18,26],[36,34,25,14,39,40,38,38],[29,15,28,0,29,13,22,40],[21,19,20,18,4,6,1,9],[7,28,23,30,18,36,36,1],[5,32,35,33,23,10,25,1],[2,30,19,37,4,37,0,23],[41,20,1,25,34,29,0,30]]
[[30,27,3,21,3,36,24,33],[16,1,26,25,26,0,24,21],[23,4,22,26,28,32,20,36],[39,25,32,23,41,10,31,27],[38,8,37,2,40,22,41,2],[6,6,15,40,38,28,32,26],[28,37,22,2,22,20,30,18],[6,19,39,21,41,15,5,5],[4,41,21,35,35,11,40,20],[27,14,17,39,5,19,24,6],[0,1,9,25,34,30,38,15],[0,3,37,27,33,1,18,23],[12,34,25,17,29,13,5,31],[33,16,28,35,20,19,24,3],[4,33,17,1,17,16,23,31],[19,4,29,0,34,2,38,18],[18,37,32,39,35,15,36,31],[29,36,29,40,16,7,34,30]]
[[7,28,27,10,13,18,23,15],[36,34,18,22,20,23,2,22],[25,17,20,21,9,29,31,37],[15,6,40,0,29,21,22,34],[6,5,6,24,4,15,18,38],[33,23,32,19,3,33,0,5],[25,32,31,39,14,24,8,29],[3,20,25,21,24,0,36,32],[30,0,40,41,3,33,27,32],[15,1,29,36,22,12,19,28],[38,34,18,40,16,19,35,30],[21,26,1,37,4,41,26,5],[2,41,5,38,26,26,37,27],[17,2,41,31,2,35,23,1],[35,4,6,33,16,39,17,1],[30,3,28,37,4,36,39,19],[27,39,25,38,30,16,24,28],[16,17,34,11,20,40,35,31]]
